Date,Time(UTC-3),Time from start,Latitude,Longitude,Altitude (m),Distance from start (m),Vn (km/h),Ve (km/h),Vd (km/h),Vf (km/h), Vl (km/h),Speed (km/h),Ax,Ay,Az,Af,Al,Ad,Heading,Pitch,Roll,Wx,Wy,Wz,Wf,Wl,Wd,LatitudeAcc,LongitudeAcc,AltitudeAcc (m),VnAcc (km/h),VeAcc (km/h),VdAcc (km/h),PitchAcc,RollAcc,HeadingAcc,Online Heave Value (m),iHeave Date,iHeave Time (UTC-3),iHeave Value (m),
2022-10-29,13:52:01.360,3293.010,45.96037357,-66.62789172,-21.438,1920.406,2.112,0.548,-0.032,2.088,0.631,2.182,0.636,-0.476,-9.704,0.046,-0.125,-9.736,357.721,3.474,2.068,1.219,-2.679,-18.253,0.106,-2.019,-18.378,0.055,0.055,0.075,0.072,0.072,0.047,0.033,0.034,0.144,0.064,2022-10-29,13:46:54.360,0.008,
2022-10-29,13:52:02.360,3294.010,45.96037905,-66.62789163,-21.437,1921.036,2.238,0.036,-0.022,2.156,0.604,2.239,0.627,-0.336,-9.755,-0.004,-0.217,-9.779,345.248,3.699,0.699,0.635,-0.742,-8.829,0.063,-0.634,-8.860,0.055,0.055,0.075,0.076,0.076,0.047,0.033,0.033,0.131,0.058,2022-10-29,13:46:55.360,0.006,
2022-10-29,13:52:03.360,3295.010,45.96038476,-66.62789507,-21.448,1921.676,2.350,-0.505,-0.010,2.386,0.297,2.404,0.538,0.012,-10.137,-0.035,-0.026,-10.151,340.768,3.233,-0.216,-2.192,-0.226,0.497,-2.160,-0.224,0.620,0.055,0.055,0.075,0.076,0.076,0.047,0.032,0.033,0.127,0.040,2022-10-29,13:46:56.360,0.012,
2022-10-29,13:52:04.360,3296.010,45.96039048,-66.62789991,-21.440,1922.351,2.339,-0.780,-0.079,2.466,-0.012,2.466,0.617,-0.085,-9.783,0.030,0.083,-9.802,341.838,3.434,0.983,-0.179,-0.288,2.035,-0.057,-0.323,2.037,0.055,0.055,0.075,0.072,0.076,0.047,0.032,0.032,0.128,0.040,2022-10-29,13:46:57.360,0.006,
2022-10-29,13:52:05.360,3297.010,45.96039643,-66.62790394,-21.437,1923.065,2.491,-0.840,-0.078,2.625,-0.145,2.629,0.609,-0.001,-9.560,0.005,0.019,-9.580,344.537,3.616,0.121,1.280,1.324,2.096,1.410,1.320,2.014,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.128,0.036,2022-10-29,13:46:58.360,0.012,
2022-10-29,13:52:06.360,3298.010,45.96040251,-66.62790732,-21.444,1923.804,2.527,-0.904,0.001,2.675,-0.221,2.684,0.547,-0.145,-9.768,-0.046,-0.129,-9.783,345.035,3.476,0.096,-1.306,1.131,-1.210,-1.377,1.133,-1.127,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.032,0.127,0.020,2022-10-29,13:46:59.360,0.012,
2022-10-29,13:52:07.360,3299.010,45.96040864,-66.62791050,-21.440,1924.558,2.590,-0.984,-0.099,2.767,-0.147,2.771,0.616,-0.229,-9.755,0.032,-0.037,-9.777,342.253,3.425,1.126,-1.955,1.333,-1.272,-2.026,1.357,-1.127,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.127,0.018,2022-10-29,13:47:00.360,0.010,
2022-10-29,13:52:08.360,3300.010,45.96041489,-66.62791388,-21.435,1925.332,2.564,-1.153,-0.013,2.807,-0.162,2.811,0.559,-0.262,-9.714,-0.031,-0.084,-9.733,339.103,3.474,1.044,-0.168,-0.666,-3.683,-0.392,-0.599,-3.678,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.127,0.018,2022-10-29,13:47:01.360,0.008,
2022-10-29,13:52:09.360,3301.010,45.96042114,-66.62791789,-21.449,1926.122,2.508,-1.355,-0.077,2.838,-0.269,2.851,0.544,-0.097,-9.979,0.008,-0.062,-9.994,337.033,3.076,0.204,2.203,-0.300,-2.919,2.043,-0.290,-3.034,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.127,-0.004,2022-10-29,13:47:02.360,0.006,
2022-10-29,13:52:10.360,3302.010,45.96042730,-66.62792251,-21.439,1926.923,2.547,-1.417,-0.081,2.906,-0.236,2.915,0.538,-0.161,-9.809,0.001,-0.032,-9.825,335.551,3.135,0.751,-1.666,0.757,-0.456,-1.687,0.763,-0.354,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.128,0.002,2022-10-29,13:47:03.360,0.006,
2022-10-29,13:52:11.360,3303.010,45.96043341,-66.62792728,-21.439,1927.726,2.476,-1.427,-0.028,2.846,-0.263,2.858,0.569,-0.079,-9.773,0.003,0.010,-9.790,335.317,3.314,0.517,0.329,-0.795,0.362,0.349,-0.798,0.335,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.128,-0.004,2022-10-29,13:47:04.360,0.006,
2022-10-29,13:52:12.360,3304.010,45.96043953,-66.62793196,-21.448,1928.520,2.434,-1.460,-0.057,2.816,-0.354,2.838,0.549,-0.078,-9.702,0.008,-0.013,-9.718,336.194,3.188,0.386,0.321,0.268,0.489,0.348,0.265,0.472,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.128,-0.020,2022-10-29,13:47:05.360,0.004,
2022-10-29,13:52:13.360,3305.010,45.96044568,-66.62793631,-21.439,1929.305,2.457,-1.347,-0.065,2.793,-0.226,2.802,0.528,-0.173,-9.786,-0.031,-0.063,-9.801,335.883,3.270,0.643,-0.973,-0.579,-2.419,-1.110,-0.552,-2.366,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.128,-0.014,2022-10-29,13:47:06.360,0.006,
2022-10-29,13:52:14.360,3306.010,45.96045186,-66.62794068,-21.443,1930.083,2.431,-1.381,0.010,2.792,-0.160,2.796,0.545,-0.094,-9.936,-0.017,-0.026,-9.951,333.680,3.239,0.392,-0.813,-0.498,-1.693,-0.908,-0.486,-1.648,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.127,-0.024,2022-10-29,13:47:07.360,0.004,
2022-10-29,13:52:15.360,3307.010,45.96045792,-66.62794558,-21.443,1930.865,2.370,-1.501,-0.154,2.795,-0.241,2.805,0.530,-0.179,-9.928,-0.006,-0.037,-9.944,332.580,3.090,0.820,2.001,-0.429,-3.533,1.807,-0.378,-3.642,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.128,-0.030,2022-10-29,13:47:08.360,0.000,
2022-10-29,13:52:16.360,3308.010,45.96046385,-66.62795086,-21.432,1931.645,2.412,-1.523,0.011,2.852,-0.065,2.852,0.605,-0.216,-9.756,0.049,-0.046,-9.777,329.037,3.257,1.002,-2.200,-0.985,-0.602,-2.232,-0.974,-0.493,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.128,-0.020,2022-10-29,13:47:09.360,-0.004,
2022-10-29,13:52:17.360,3309.010,45.96046975,-66.62795680,-21.449,1932.442,2.304,-1.672,-0.056,2.832,-0.284,2.847,0.580,-0.137,-9.719,0.041,-0.085,-9.737,329.769,3.176,0.308,2.341,-0.912,0.800,2.381,-0.916,0.664,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.129,-0.040,2022-10-29,13:47:10.360,0.000,
2022-10-29,13:52:18.360,3310.010,45.96047565,-66.62796248,-21.439,1933.233,2.430,-1.418,-0.134,2.810,-0.136,2.813,0.509,0.148,-10.002,-0.047,0.193,-10.014,332.487,3.184,0.258,0.651,-0.518,4.041,0.874,-0.536,3.996,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.129,-0.032,2022-10-29,13:47:11.360,-0.002,
2022-10-29,13:52:19.360,3311.010,45.96048171,-66.62796702,-21.441,1934.001,2.454,-1.197,-0.053,2.728,-0.121,2.730,0.535,0.018,-9.970,-0.035,0.048,-9.984,336.537,3.268,0.173,0.611,-0.244,1.928,0.720,-0.249,1.889,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.128,-0.036,2022-10-29,13:47:12.360,-0.004,
2022-10-29,13:52:20.360,3312.010,45.96048784,-66.62797093,-21.447,1934.756,2.493,-1.125,-0.128,2.734,-0.025,2.735,0.550,-0.164,-9.743,0.004,0.037,-9.760,336.230,3.209,1.183,0.089,0.252,-0.344,0.070,0.259,-0.343,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.128,-0.042,2022-10-29,13:47:13.360,0.000,
2022-10-29,13:52:21.360,3313.010,45.96049405,-66.62797448,-21.434,1935.509,2.474,-1.053,-0.052,2.686,0.108,2.688,0.540,-0.264,-9.818,-0.021,-0.095,-9.836,334.655,3.268,0.982,-0.299,-0.630,-4.980,-0.582,-0.545,-4.965,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.128,-0.030,2022-10-29,13:47:14.360,-0.004,
2022-10-29,13:52:22.360,3314.010,45.96049991,-66.62797896,-21.451,1936.255,2.309,-1.346,-0.006,2.672,0.062,2.673,0.560,-0.279,-9.756,0.013,-0.132,-9.775,328.416,3.205,0.867,1.146,-0.888,-6.034,0.806,-0.796,-6.101,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.128,-0.048,2022-10-29,13:47:15.360,-0.006,
2022-10-29,13:52:23.360,3315.010,45.96050534,-66.62798493,-21.441,1937.008,2.206,-1.604,-0.098,2.727,0.031,2.727,0.593,-0.288,-9.837,0.004,-0.107,-9.858,323.314,3.425,1.050,-1.479,-0.373,-4.656,-1.755,-0.288,-4.566,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.128,-0.036,2022-10-29,13:47:16.360,-0.006,
2022-10-29,13:52:24.360,3316.010,45.96051019,-66.62799223,-21.447,1937.771,1.982,-1.955,0.003,2.779,-0.163,2.784,0.565,-0.172,-9.909,-0.010,-0.078,-9.926,318.749,3.323,0.545,-0.195,0.191,-2.716,-0.352,0.217,-2.699,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.129,-0.042,2022-10-29,13:47:17.360,-0.006,
2022-10-29,13:52:25.360,3317.010,45.96051463,-66.62800050,-21.449,1938.556,1.922,-2.094,-0.234,2.826,-0.307,2.842,0.519,-0.094,-9.852,-0.011,0.014,-9.866,318.737,3.074,0.630,2.897,1.115,0.731,2.933,1.107,0.587,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.131,-0.044,2022-10-29,13:47:18.360,-0.008,
2022-10-29,13:52:26.360,3318.010,45.96051911,-66.62800842,-21.442,1939.340,1.923,-2.075,0.030,2.808,-0.343,2.829,0.592,-0.030,-9.745,0.043,0.019,-9.763,319.791,3.226,0.291,-1.348,-0.183,1.150,-1.281,-0.189,1.223,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.131,-0.038,2022-10-29,13:47:19.360,-0.006,
2022-10-29,13:52:27.360,3319.010,45.96052349,-66.62801636,-21.450,1940.132,1.864,-2.184,-0.232,2.830,-0.486,2.871,0.541,-0.110,-9.920,0.028,0.129,-9.934,320.223,2.959,1.384,4.064,0.532,-1.755,3.969,0.574,-1.949,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.131,-0.044,2022-10-29,13:47:20.360,-0.006,
2022-10-29,13:52:28.360,3320.010,45.96052818,-66.62802358,-21.438,1940.915,1.952,-1.995,0.014,2.779,-0.258,2.791,0.573,-0.146,-9.577,0.053,-0.072,-9.594,319.688,3.105,0.443,-1.154,0.009,0.981,-1.099,0.002,1.042,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.129,-0.032,2022-10-29,13:47:21.360,-0.004,
2022-10-29,13:52:29.360,3321.010,45.96053300,-66.62803077,-21.455,1941.702,2.047,-1.973,-0.110,2.818,-0.381,2.843,0.584,0.038,-9.859,0.071,0.059,-9.876,323.766,2.977,0.121,2.275,-0.527,5.487,2.556,-0.538,5.360,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.129,-0.050,2022-10-29,13:47:22.360,-0.006,
2022-10-29,13:52:30.360,3322.010,45.96053862,-66.62803674,-21.433,1942.492,2.399,-1.470,-0.049,2.811,-0.105,2.813,0.584,-0.020,-9.586,-0.003,0.088,-9.603,330.626,3.505,0.646,-2.900,-0.559,7.358,-2.445,-0.642,7.515,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.129,-0.026,2022-10-29,13:47:23.360,-0.008,
2022-10-29,13:52:31.360,3323.010,45.96054457,-66.62804151,-21.456,1943.257,2.269,-1.468,-0.084,2.688,-0.276,2.702,0.560,-0.121,-9.757,0.007,0.014,-9.774,332.972,3.243,0.795,3.477,0.714,-2.484,3.332,0.748,-2.667,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.129,-0.048,2022-10-29,13:47:24.360,-0.006,
2022-10-29,13:52:32.360,3324.010,45.96055041,-66.62804582,-21.434,1943.992,2.334,-1.259,-0.110,2.649,0.115,2.652,0.542,-0.287,-9.629,0.007,0.005,-9.649,329.172,3.176,1.734,-1.649,0.445,-3.570,-1.843,0.552,-3.458,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.132,-0.024,2022-10-29,13:47:25.360,-0.010,
2022-10-29,13:52:33.360,3325.010,45.96055607,-66.62805079,-21.455,1944.726,2.206,-1.494,0.021,2.665,-0.013,2.665,0.561,-0.082,-10.159,0.010,-0.027,-10.175,326.175,3.104,0.309,0.649,0.356,-1.151,0.585,0.363,-1.183,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.130,-0.044,2022-10-29,13:47:26.360,-0.008,
2022-10-29,13:52:34.360,3326.010,45.96056165,-66.62805664,-21.444,1945.479,2.409,-1.344,-0.088,2.757,0.089,2.758,0.504,-0.032,-9.696,-0.034,0.152,-9.708,328.977,3.180,1.088,-2.186,-0.074,8.181,-1.729,-0.230,8.286,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.129,-0.030,2022-10-29,13:47:27.360,-0.008,
2022-10-29,13:52:35.360,3327.010,45.96056763,-66.62806148,-21.452,1946.233,2.370,-1.138,0.023,2.627,-0.086,2.629,0.568,-0.060,-9.666,0.004,-0.030,-9.683,336.206,3.337,0.177,1.812,-0.042,5.487,2.129,-0.059,5.372,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.129,-0.036,2022-10-29,13:47:28.360,-0.006,
2022-10-29,13:52:36.360,3328.010,45.96057380,-66.62806490,-21.453,1946.963,2.537,-0.779,-0.161,2.653,0.057,2.654,0.521,-0.125,-9.738,0.021,0.057,-9.752,341.685,2.940,1.069,0.528,-0.001,4.228,0.744,-0.079,4.194,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.034,0.132,-0.034,2022-10-29,13:47:29.360,-0.008,
2022-10-29,13:52:37.360,3329.010,45.96058032,-66.62806659,-21.447,1947.695,2.553,-0.477,0.036,2.585,0.259,2.598,0.508,-0.126,-9.801,-0.040,-0.063,-9.815,343.693,3.198,0.366,-2.235,0.185,1.055,-2.172,0.178,1.180,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.134,-0.028,2022-10-29,13:47:30.360,-0.008,
2022-10-29,13:52:38.360,3330.010,45.96058662,-66.62806823,-21.459,1948.406,2.514,-0.571,-0.090,2.572,0.174,2.578,0.558,-0.218,-9.854,0.048,0.045,-9.872,343.351,2.964,1.529,0.390,-0.131,-0.184,0.379,-0.126,-0.207,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.135,-0.036,2022-10-29,13:47:31.360,-0.006,
2022-10-29,13:52:39.360,3331.010,45.96059315,-66.62806963,-21.443,1949.138,2.627,-0.354,-0.036,2.624,0.378,2.651,0.578,-0.143,-9.550,0.018,-0.012,-9.569,344.125,3.355,0.788,0.058,0.017,1.970,0.173,-0.010,1.964,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.133,-0.020,2022-10-29,13:47:32.360,-0.010,
2022-10-29,13:52:40.360,3332.010,45.96059959,-66.62807144,-21.466,1949.867,2.551,-0.579,-0.067,2.616,0.044,2.616,0.577,-0.112,-9.927,0.015,-0.081,-9.944,346.258,3.239,0.182,2.193,-0.418,2.665,2.340,-0.427,2.535,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.132,-0.040,2022-10-29,13:47:33.360,-0.010,
2022-10-29,13:52:41.360,3333.010,45.96060624,-66.62807300,-21.440,1950.615,2.761,-0.204,-0.100,2.751,0.314,2.768,0.559,-0.006,-9.812,-0.015,0.174,-9.826,349.260,3.353,1.051,-3.143,1.760,4.146,-2.893,1.684,4.355,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.132,-0.016,2022-10-29,13:47:34.360,-0.014,
2022-10-29,13:52:42.360,3334.010,45.96061306,-66.62807359,-21.466,1951.379,2.727,-0.203,0.005,2.733,0.081,2.734,0.526,0.031,-10.097,-0.023,0.011,-10.111,354.045,3.108,-0.113,0.536,0.609,3.751,0.739,0.616,3.715,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.032,0.132,-0.038,2022-10-29,13:47:35.360,-0.012,
2022-10-29,13:52:43.360,3335.010,45.96061984,-66.62807392,-21.447,1952.132,2.758,-0.072,-0.171,2.748,0.246,2.759,0.574,-0.234,-9.609,0.066,0.095,-9.628,353.389,3.026,1.962,-0.251,0.791,-3.333,-0.425,0.904,-3.286,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.133,-0.020,2022-10-29,13:47:36.360,-0.008,
2022-10-29,13:52:44.360,3336.010,45.96062675,-66.62807399,-21.457,1952.902,2.721,-0.230,0.069,2.719,0.243,2.730,0.527,-0.157,-9.864,-0.064,-0.150,-9.878,350.067,3.430,0.040,-0.655,0.197,-2.554,-0.807,0.198,-2.510,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.032,0.132,-0.028,2022-10-29,13:47:37.360,-0.006,
2022-10-29,13:52:45.360,3337.010,45.96063345,-66.62807564,-21.459,1953.654,2.727,-0.436,-0.166,2.758,0.148,2.762,0.607,-0.159,-9.490,0.120,0.059,-9.510,347.850,2.935,1.315,0.976,-0.344,-0.417,0.953,-0.334,-0.474,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.129,-0.028,2022-10-29,13:47:38.360,-0.006,
2022-10-29,13:52:46.360,3338.010,45.96064038,-66.62807722,-21.452,1954.429,2.730,-0.362,0.078,2.749,0.149,2.753,0.580,-0.033,-9.839,-0.032,-0.039,-9.856,349.336,3.558,-0.034,-1.431,-0.570,2.131,-1.296,-0.569,2.216,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.127,-0.020,2022-10-29,13:47:39.360,-0.008,
2022-10-29,13:52:47.360,3339.010,45.96064717,-66.62807916,-21.466,1955.192,2.713,-0.487,-0.143,2.755,-0.088,2.757,0.575,-0.076,-9.808,0.061,0.073,-9.825,351.647,3.000,0.874,2.034,-0.368,0.889,2.077,-0.382,0.776,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.127,-0.032,2022-10-29,13:47:40.360,-0.006,
2022-10-29,13:52:48.360,3340.010,45.96065422,-66.62808009,-21.443,1955.975,2.830,-0.275,-0.005,2.835,0.209,2.843,0.507,-0.148,-9.700,-0.061,-0.070,-9.714,350.246,3.349,0.458,-2.303,1.426,-2.025,-2.417,1.442,-1.875,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.127,-0.010,2022-10-29,13:47:41.360,-0.004,
2022-10-29,13:52:49.360,3341.010,45.96066089,-66.62808167,-21.471,1956.731,2.595,-0.675,-0.093,2.681,-0.057,2.682,0.593,-0.104,-10.002,0.071,0.054,-10.019,346.635,2.988,0.903,4.506,-1.783,-3.498,4.316,-1.728,-3.756,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.127,-0.036,2022-10-29,13:47:42.360,-0.002,
2022-10-29,13:52:50.360,3342.010,45.96066787,-66.62808361,-21.440,1957.521,2.865,-0.503,-0.037,2.900,0.235,2.909,0.497,-0.211,-9.711,-0.073,-0.074,-9.726,345.409,3.357,0.809,-2.825,1.389,0.343,-2.799,1.384,0.527,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.126,-0.006,2022-10-29,13:47:43.360,-0.002,
2022-10-29,13:52:51.360,3343.010,45.96067447,-66.62808629,-21.473,1958.289,2.555,-0.878,-0.054,2.697,-0.168,2.702,0.563,-0.096,-9.794,0.018,-0.122,-9.810,344.591,3.185,-0.149,2.814,-0.892,-0.543,2.779,-0.893,-0.696,0.055,0.055,0.075,0.072,0.072,0.047,0.033,0.033,0.126,-0.038,2022-10-29,13:47:44.360,-0.002,
2022-10-29,13:52:52.360,3344.010,45.96068120,-66.62808880,-21.441,1959.061,2.836,-0.577,-0.105,2.891,0.136,2.894,0.590,-0.151,-9.394,0.079,0.025,-9.413,345.800,3.112,1.075,-4.689,1.683,3.505,-4.490,1.617,3.786,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.126,-0.006,2022-10-29,13:47:45.360,0.000,
2022-10-29,13:52:53.360,3345.010,45.96068801,-66.62809067,-21.468,1959.842,2.669,-0.578,0.011,2.727,-0.143,2.731,0.526,0.058,-10.040,-0.014,0.017,-10.054,350.772,3.074,-0.235,1.827,-1.525,5.126,2.099,-1.504,5.027,0.055,0.055,0.075,0.072,0.072,0.047,0.033,0.034,0.126,-0.034,2022-10-29,13:47:46.360,0.002,
2022-10-29,13:52:54.360,3346.010,45.96069477,-66.62809143,-21.440,1960.597,2.755,-0.129,-0.136,2.750,0.216,2.758,0.573,-0.165,-9.638,0.058,0.151,-9.655,352.821,3.058,1.881,-0.892,-0.082,-0.996,-0.943,-0.049,-0.949,0.055,0.055,0.075,0.072,0.072,0.047,0.033,0.033,0.126,-0.004,2022-10-29,13:47:47.360,0.004,
2022-10-29,13:52:55.360,3347.010,45.96070158,-66.62809124,-21.462,1961.361,2.615,-0.288,0.075,2.628,0.124,2.631,0.568,-0.119,-9.753,-0.033,-0.140,-9.770,351.019,3.524,-0.118,0.945,-1.471,-3.908,0.704,-1.479,-3.955,0.055,0.055,0.074,0.072,0.072,0.047,0.033,0.033,0.127,-0.026,2022-10-29,13:47:48.360,0.002,
2022-10-29,13:52:56.360,3348.010,45.96070810,-66.62809217,-21.444,1962.092,2.722,-0.264,-0.163,2.708,0.385,2.735,0.584,-0.312,-9.639,0.086,0.077,-9.661,346.374,2.952,2.315,-0.603,0.047,-3.316,-0.773,0.181,-3.276,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.126,-0.006,2022-10-29,13:47:49.360,0.004,
2022-10-29,13:52:57.360,3349.010,45.96071488,-66.62809356,-21.465,1962.856,2.651,-0.519,0.051,2.697,0.139,2.701,0.549,0.042,-9.937,-0.033,-0.064,-9.952,345.976,3.356,-0.614,1.583,-0.556,3.351,1.777,-0.520,3.259,0.055,0.055,0.075,0.072,0.072,0.047,0.033,0.033,0.126,-0.024,2022-10-29,13:47:50.360,0.006,
2022-10-29,13:52:58.360,3350.010,45.96072158,-66.62809561,-21.447,1963.610,2.822,-0.241,-0.143,2.823,0.228,2.832,0.609,-0.109,-9.546,0.141,0.169,-9.563,350.489,2.803,1.670,-2.048,0.136,6.222,-1.742,-0.046,6.316,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.127,-0.006,2022-10-29,13:47:51.360,0.004,
2022-10-29,13:52:59.360,3351.010,45.96072874,-66.62809571,-21.462,1964.409,2.785,0.026,0.058,2.783,0.094,2.785,0.585,0.076,-9.746,-0.037,-0.023,-9.764,358.607,3.650,-0.583,1.590,-0.387,7.526,2.066,-0.310,7.413,0.055,0.055,0.075,0.072,0.072,0.047,0.033,0.033,0.126,-0.018,2022-10-29,13:47:52.360,0.006,
2022-10-29,13:53:00.360,3352.010,45.96073561,-66.62809443,-21.453,1965.178,2.828,0.483,-0.211,2.844,0.380,2.869,0.487,-0.242,-9.803,0.063,0.136,-9.817,2.087,2.479,2.208,2.083,0.527,-0.855,2.045,0.560,-0.923,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.127,-0.008,2022-10-29,13:47:53.360,0.006,
2022-10-29,13:53:01.360,3353.010,45.96074246,-66.62809166,-21.456,1965.966,2.616,0.498,0.100,2.603,0.562,2.663,0.517,-0.279,-9.968,-0.125,-0.225,-9.982,358.589,3.682,0.309,-2.479,0.168,-4.384,-2.755,0.192,-4.214,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.032,0.128,-0.008,2022-10-29,13:47:54.360,0.004,
2022-10-29,13:53:02.360,3354.010,45.96074875,-66.62809103,-21.463,1966.666,2.614,0.061,-0.181,2.581,0.416,2.614,0.640,-0.306,-9.831,0.192,0.046,-9.855,352.171,2.607,2.049,0.994,-1.242,-4.554,0.784,-1.078,-4.636,0.055,0.055,0.074,0.072,0.072,0.047,0.033,0.033,0.127,-0.014,2022-10-29,13:47:55.360,0.008,
2022-10-29,13:53:03.360,3355.010,45.96075571,-66.62809111,-21.453,1967.434,2.728,0.064,0.112,2.695,0.428,2.728,0.598,-0.022,-9.837,-0.059,-0.108,-9.854,352.318,3.823,-0.501,-3.774,-0.316,4.871,-3.440,-0.274,5.114,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.125,-0.006,2022-10-29,13:47:56.360,0.006,
2022-10-29,13:53:04.360,3356.010,45.96076232,-66.62809250,-21.461,1968.166,2.686,-0.180,-0.233,2.691,0.052,2.692,0.547,-0.168,-9.891,0.097,0.151,-9.906,355.051,2.604,1.849,3.549,-0.446,1.079,3.594,-0.480,0.902,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.126,-0.012,2022-10-29,13:47:57.360,0.004,
2022-10-29,13:53:05.360,3357.010,45.96076934,-66.62809246,-21.446,1968.942,2.752,0.114,0.112,2.734,0.340,2.755,0.591,-0.056,-9.640,-0.053,-0.080,-9.658,355.296,3.824,-0.145,-1.668,-0.309,-0.001,-1.664,-0.309,0.111,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.125,0.000,2022-10-29,13:47:58.360,0.006,
2022-10-29,13:53:06.360,3358.010,45.96077590,-66.62809316,-21.463,1969.677,2.618,-0.204,-0.181,2.625,0.088,2.626,0.541,-0.260,-9.767,0.068,0.055,-9.785,353.635,2.773,1.842,5.521,-1.902,-5.715,5.235,-1.717,-6.034,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.125,-0.016,2022-10-29,13:47:59.360,0.006,
2022-10-29,13:53:07.360,3359.010,45.96078267,-66.62809368,-21.443,1970.431,2.666,-0.185,0.122,2.642,0.401,2.672,0.589,-0.214,-9.555,-0.038,-0.145,-9.575,347.416,3.759,0.416,-3.235,-0.326,-5.071,-3.561,-0.289,-4.850,0.055,0.055,0.074,0.072,0.072,0.047,0.032,0.033,0.125,0.002,2022-10-29,13:48:00.360,0.006,
2022-10-29,13:53:08.360,3360.010,45.96078898,-66.62809621,-21.460,1971.158,2.562,-0.626,-0.240,2.637,0.060,2.638,0.529,-0.171,-10.013,0.032,0.150,-10.027,344.964,2.842,1.838,4.330,0.112,-1.094,4.271,0.147,-1.303,0.055,0.055,0.074,0.072,0.072,0.047,0.033,0.033,0.127,-0.014,2022-10-29,13:48:01.360,0.006,
2022-10-29,13:53:09.360,3361.010,45.96079574,-66.62809791,-21.444,1971.916,2.687,-0.238,0.180,2.676,0.338,2.698,0.499,0.137,-10.041,-0.141,0.018,-10.054,347.759,3.651,-0.680,-6.188,0.567,5.314,-5.837,0.630,5.690,0.055,0.055,0.075,0.072,0.072,0.047,0.032,0.033,0.128,0.000,2022-10-29,13:48:02.360,0.006,
